orderId,returnId,returnDate
36964375,3462639,2020-12-18
36387827,3613632,2021-04-21
36491598,3457628,2020-12-25
36523345,3434514,2021-03-20
36763467,3512292,2021-03-21
36799441,3460284,2020-11-25
36857420,3450775,2020-12-29
36954745,3498424,2020-11-28
36389620,3613910,2020-12-27
36505707,3676771,2021-02-11
36772579,3494039,2020-12-13
36777113,3481180,2021-01-11
36817531,3505461,2020-11-25
36837434,3484068,2020-10-27
36873384,3453621,2020-11-13
36930752,3475880,2020-10-21
36365249,3476618,2021-01-04
36370194,3563585,2021-03-10
36394077,3613122,2021-03-25
36470671,3979288,2021-07-18
36513313,3676093,2021-04-06
36677539,3595710,2020-11-25
36736868,3528694,2020-12-24
36823084,3530682,2020-11-03
36825559,3531100,2021-01-21
36952271,3477325,2021-01-12
36968473,3565578,2021-03-16
37001057,3585955,2021-04-01
37065115,3530131,2020-12-16
36385889,3613824,2021-01-30
36687798,3595665,2021-04-30
36795839,3714462,2021-04-13
36815179,3531073,2020-11-15
36817068,3531274,2021-04-22
36930671,3458068,2021-02-23
36952789,3476675,2021-03-30
37001027,3586429,2021-03-08
37047387,3517674,2020-12-10
36384117,3613057,2021-01-25
36486738,3457833,2020-10-01
36520783,3434791,2020-12-07
36567470,3431279,2021-01-15
36677657,3439953,2021-01-02
36759757,3512237,2021-04-07
36857793,3451130,2020-10-05
36879266,3453717,2020-11-04
36396278,3613736,2021-05-23
36468440,3979120,2021-07-05
36509874,3676748,2021-05-11
36558391,3454507,2020-10-21
36678292,3594794,2021-02-03
36787805,3481356,2021-03-14
36800584,3481431,2020-10-18
36817462,3531035,2020-12-29
36926434,3458315,2020-12-06
36958782,3564626,2021-03-13
37012115,3585971,2020-11-18
37062837,3465951,2021-01-14
37064917,3469178,2020-10-21
36394291,3613773,2021-02-03
36384446,3613588,2021-04-10
36515094,3676701,2020-12-19
36561155,3455521,2020-11-23
36758565,3513417,2020-11-27
36774044,3494408,2020-11-23
37096657,3791475,2021-02-12
36392866,3613151,2021-04-02
36512466,3676744,2021-02-28
36557437,3454616,2020-10-05
36759990,3512503,2020-11-07
36770785,3494174,2021-02-26
36858413,3451204,2020-12-03
36878295,3453877,2021-01-07
37086131,3791664,2021-05-11
36389204,3614223,2020-12-18
36767949,3494971,2020-12-10
36863135,3450661,2021-02-17
36883537,3453391,2020-11-17
36877510,3454031,2021-02-16
36673252,3542489,2020-11-23
36766320,3494087,2020-11-23
37098646,3791182,2021-03-23
37308236,3535481,2021-02-10
37373669,3602725,2021-03-15
37393460,3583401,2021-04-02
37431778,3483073,2020-11-03
37563810,3601167,2021-05-02
37738074,3574832,2020-12-25
37641583,3627315,2021-05-03
37681294,3614856,2021-03-07
37711758,3676851,2021-05-12
37322526,3598502,2021-03-07
37395238,3627961,2021-03-13
37553360,3490319,2021-02-03
37578918,3617859,2021-02-12
37636623,3627299,2021-05-18
37684950,3615597,2021-04-12
37681881,3615313,2021-05-13
37554431,3601086,2021-03-06
37688843,3615933,2021-05-17
37719656,3677440,2021-01-31
37069379,3506909,2020-11-08
37099501,3472699,2020-12-21
37163069,3538357,2021-02-02
37297834,3526310,2021-03-08
37308604,3534509,2020-12-15
37402743,3583298,2021-03-31
37402029,3638049,2021-05-24
37509693,3556297,2021-03-27
37633366,3712318,2021-04-26
37683048,3614853,2021-02-14
37373040,3602884,2020-11-29
37582876,3617976,2020-12-14
37637503,3627978,2020-12-24
37667508,3494929,2021-02-11
37689445,3614923,2021-01-07
37681296,3615367,2020-12-08
37780259,3589734,2021-04-02
37328827,3523117,2020-11-07
37398898,3583524,2020-11-30
37501012,3557350,2021-01-31
37518062,3497176,2021-03-16
37229131,3532231,2021-03-01
37402912,3583618,2021-05-04
37554469,3601109,2021-03-12
37664321,3494867,2021-03-19
37678116,3615407,2021-03-01
37716261,3677850,2021-02-23
37174865,3517241,2021-03-01
37232194,3474491,2021-01-19
37276132,3537645,2020-12-16
37369639,3602687,2021-02-15
37391333,3627125,2021-01-19
37573249,3618373,2020-12-24
37583359,3617838,2021-02-06
37633350,3628509,2021-02-15
37682150,3615690,2020-12-26
37725588,3571372,2020-12-17
37743507,3508194,2020-10-22
37121394,3564273,2021-01-25
37200878,3512166,2020-11-14
37333686,3598722,2021-03-15
37374142,3602290,2021-01-19
37394447,3555362,2020-11-09
37389581,3627625,2021-04-17
37558090,3489695,2020-12-29
37585249,3618354,2021-03-31
37627143,3513778,2021-01-20
37633045,3627683,2021-04-25
37670613,3494254,2021-03-15
37684124,3615241,2021-03-31
37681836,3614863,2021-01-03
37786496,3590857,2021-03-06
37310811,3535037,2021-02-22
37320893,3686874,2021-05-12
37395701,3583908,2021-04-25
37554143,3601968,2021-02-05
37684918,3615493,2020-11-26
37714819,3676868,2021-05-24
37308932,3535386,2021-02-25
37344162,3613544,2021-05-16
37399870,3583671,2020-12-13
37513591,3497914,2021-04-04
37553975,3600966,2021-05-01
37736280,3574552,2020-12-28
37767565,3668327,2021-04-29
37126115,3558507,2021-03-28
37147265,3527785,2021-01-10
37404005,3583446,2021-01-26
37495395,3584493,2020-12-30
37576649,3490765,2021-02-14
37573898,3617575,2020-12-07
37585129,3618527,2021-03-27
37637624,3627336,2020-12-26
37666097,3494922,2021-04-08
37682125,3614904,2021-05-16
37729339,3570794,2020-11-10
37810443,3870258,2021-04-23
37178895,3516732,2021-02-06
37325593,3598897,2021-05-17
37373249,3602612,2021-02-10
37400879,3628161,2020-12-03
37583482,3617906,2021-02-06
37634942,3627860,2020-12-11
37667125,3494445,2020-12-28
37674895,3606255,2021-03-19
37680798,3615936,2021-03-10
37679415,3615386,2021-01-09
37730033,3571355,2020-11-23
37812176,3870634,2021-02-28
37152241,3486012,2020-11-07
37171540,3517575,2021-01-26
37204804,3512599,2021-02-07
37292719,3534546,2020-10-29
37392727,3627816,2021-02-23
37397315,3584001,2021-01-09
37491181,3584197,2021-02-19
37568061,3490291,2021-02-14
37579693,3618225,2021-02-11
37582200,3618385,2020-12-21
37634293,3628021,2021-02-04
37666641,3493855,2021-01-19
37689182,3615300,2021-03-05
37723851,3570703,2020-11-13
37773370,3540682,2021-04-19
37173002,3517792,2021-04-10
37225315,3474094,2020-10-25
37269865,3537036,2021-04-25
37394665,3627574,2020-12-11
37498902,3584047,2021-01-30
37575148,3618255,2021-04-24
37579377,3618235,2021-01-13
37634909,3628054,2021-01-06
37688229,3615301,2021-02-19
37734213,3570406,2021-04-26
37806264,3871067,2021-06-20
38053182,3516604,2020-10-27
38163593,3702551,2021-03-06
38259301,3664817,2021-03-21
38297000,3719178,2021-01-04
38361710,3608655,2021-05-07
38366071,3593391,2021-01-26
38405468,3662638,2021-04-19
38401889,3662192,2021-02-17
38440540,3544955,2021-03-15
38449681,3604017,2021-04-24
37933196,3509988,2021-03-17
37981788,3600299,2020-12-19
38297561,3905565,2021-04-24
38357952,3607924,2021-02-15
38408659,3662534,2021-01-25
38406235,3663355,2020-12-21
38400229,3662205,2021-04-22
38452521,3604525,2021-02-25
38449210,3604800,2020-12-18
38458797,3640941,2021-05-27
37912585,4124149,2021-09-28
37921818,3571841,2020-11-18
38244966,3596067,2021-04-30
38358220,3607916,2020-12-16
38368154,3593042,2021-03-22
38404833,3662970,2021-05-01
38402413,3662850,2020-12-21
38435623,3618248,2021-01-03
38452299,3603975,2021-01-18
37812416,3870918,2021-05-24
37862107,3603771,2021-01-06
37912590,4124409,2021-07-09
37936412,3510781,2020-11-18
37970681,3599615,2021-01-17
37999182,3531705,2020-12-18
38016005,3540200,2021-02-09
38132022,3624007,2021-02-17
38367815,3608306,2021-05-02
38375834,3726070,2021-03-31
38403092,3663251,2021-05-08
38403192,3662703,2021-01-01
38411337,3662554,2021-01-11
38453280,3604293,2021-02-04
37921799,3571697,2021-04-12
38258177,3664592,2021-06-03
38296165,3718961,2021-02-10
38336757,3540594,2021-01-16
38367386,3608630,2021-03-22
38404869,3662854,2021-05-01
38402731,3663085,2021-04-30
38409548,3662756,2020-12-22
38458917,3604865,2021-05-01
37812584,3870687,2021-05-31
37850013,3771337,2021-01-17
37976064,3637973,2021-01-14
37974507,3600303,2021-04-29
37994781,3516843,2021-03-16
38051021,3665423,2021-05-02
38071240,3518330,2021-02-14
38256963,3759921,2021-04-01
38263406,3636804,2021-03-30
38263257,3557627,2021-02-01
38293566,3905807,2021-05-07
38344787,3791285,2021-04-20
38409733,3662233,2020-12-21
38412680,3702244,2021-02-12
38434733,3695409,2021-02-09
38434974,3695346,2021-04-10
38440604,4086177,2021-08-01
38457862,3603989,2021-05-05
38452305,3604185,2021-02-06
37812314,3869924,2021-06-10
37817546,3870859,2021-06-27
37980073,3599200,2021-01-17
38043083,3665447,2021-01-10
38249547,3759971,2021-01-19
38263934,3636080,2021-03-18
38262085,3556843,2021-01-23
38287502,3905513,2021-08-17
38293236,3905460,2021-05-13
38400472,3662685,2021-04-18
38412216,3702382,2021-02-19
38429283,3695598,2021-01-09
38453745,3605096,2021-01-20
38454995,3604441,2020-12-21
37809337,3870025,2021-07-26
37970127,3638994,2021-03-26
37970084,3599288,2020-12-11
38053252,3665623,2021-05-06
38258300,3760163,2021-05-13
38271155,3636744,2021-04-06
38269072,3557368,2021-03-12
38296147,3905206,2021-04-03
38403843,3663097,2021-02-15
38409558,3701791,2021-05-19
38435927,3695830,2021-01-14
38437104,3645674,2021-01-31
38449120,3604356,2021-01-10
38451700,3604223,2021-02-11
37818538,3870757,2021-05-04
37850762,3770650,2021-04-27
37978523,3638252,2021-02-09
37980474,3599593,2021-05-11
37985288,3516069,2021-02-07
38044559,3666026,2021-03-26
38256591,3760340,2021-02-10
38259163,3636271,2021-01-30
38266337,3556793,2021-04-13
38293054,3905325,2021-08-28
38401006,3663067,2021-05-19
38412678,3702004,2021-06-03
38429724,3695047,2021-05-11
38454469,3604506,2021-01-22
38460216,3603959,2021-02-03
37861368,3603967,2021-05-15
37879216,3507566,2021-01-12
37894864,3606178,2021-02-07
37956712,4222000,2021-11-08
38057736,3516386,2021-02-15
38251003,3664162,2021-05-16
38268416,3636804,2021-04-25
38292432,3718638,2021-03-08
38404874,3662676,2021-01-29
38406340,3662387,2021-01-24
38458490,3604075,2021-02-27
38051082,3516569,2020-11-22
38169477,3702115,2021-05-12
38248215,3665172,2021-04-15
38294194,3718857,2021-03-10
38377010,3950969,2021-07-31
38400313,3662621,2020-12-18
38434137,3695740,2021-04-10
38454894,3604808,2021-04-03
38533861,3551513,2021-04-28
38538903,3608853,2020-12-25
37866077,3717677,2021-06-19
37893135,3606397,2021-03-12
37935696,3510911,2021-04-17
37962730,4221430,2021-11-19
38044839,3665615,2021-05-15
38047790,3516857,2021-01-31
38112844,3603073,2021-02-09
38258539,3664261,2021-02-08
38410791,3662369,2021-01-14
38400139,3662605,2021-06-03
38405652,3701797,2021-04-13
38453728,3604813,2021-03-28
38453238,3641278,2020-12-09
37855764,3771693,2021-02-20
38048913,3665416,2021-03-14
38123282,3534808,2020-11-30
38264732,3636111,2021-01-30
38264350,3636014,2020-12-02
38266705,3557012,2020-12-07
38289839,3905984,2021-04-01
38403302,3662186,2021-01-17
38404289,3702912,2021-02-17
38435310,3695822,2021-02-21
38460523,3604288,2021-01-27
38460852,3604768,2021-02-16
37876374,3507978,2020-12-12
37980771,3600163,2021-02-27
38017627,3610423,2021-04-15
38050234,3665990,2021-02-16
38257990,3759684,2021-02-19
38270006,3636615,2021-04-28
38264750,3556799,2021-02-22
38293589,3905433,2021-08-28
38344037,3791394,2021-06-04
38402465,3662940,2021-01-04
38404596,3701864,2021-02-09
38424063,3695011,2021-04-25
38450428,3604873,2020-12-02
38449384,3604007,2021-02-03
38047391,3665689,2021-05-25
38267034,3636859,2021-03-13
38269978,3557103,2021-01-12
38287878,3905864,2021-06-02
38402790,3702461,2021-01-02
38430927,3695373,2021-04-25
38459117,3604106,2021-04-02
38461356,3603982,2021-02-10
38090726,3542836,2020-11-17
38119996,3603195,2021-05-04
38121150,3534249,2020-12-04
38262031,3636805,2021-05-26
38292231,3905493,2021-05-18
38429466,3694997,2020-12-19
38456029,3604973,2021-02-27
38452136,3604137,2021-02-23
38566321,3584350,2021-04-27
38529776,3608752,2021-05-14
38587304,3616692,2021-01-01
38587774,3617090,2021-02-03
38676691,3574196,2021-03-04
38722265,3696821,2021-04-05
38800349,3880870,2021-05-07
38848819,3791749,2021-02-17
38868615,3581531,2020-11-27
38989323,3811643,2021-02-11
39060525,3601042,2021-03-18
39058369,3601943,2021-05-07
39134461,4228019,2021-10-12
39139732,3651200,2021-01-24
39166582,3679198,2021-06-06
39170413,3679330,2021-02-05
38587551,3617267,2021-04-30
38746052,3776365,2021-04-08
38920259,3574973,2021-03-16
38983733,3811411,2021-04-21
39007125,3716394,2021-06-22
39132982,4228350,2021-08-20
39167814,3679437,2021-05-18
38577066,3616859,2021-02-05
38738051,3776966,2021-03-15
38868801,3707337,2021-02-23
39136629,4228965,2021-11-27
39168703,3679844,2021-04-13
39167232,3679091,2021-04-10
38567576,3584915,2021-02-16
38691672,3557536,2020-11-07
38953800,3703848,2021-01-08
39137369,4228190,2021-11-30
39228118,3687392,2021-05-07
38579589,3617581,2021-02-19
38581808,3617092,2021-03-02
38612413,3604373,2021-03-12
38673158,3595921,2021-03-24
38702257,3738316,2021-07-01
38847200,3792641,2021-05-04
38910592,3674308,2021-04-01
38989920,3811528,2021-02-12
39044673,3614794,2021-01-31
39141597,4229151,2021-10-24
39172541,3679419,2021-05-22
39163567,3680120,2021-06-02
38596580,3755919,2021-06-08
38678161,3574665,2021-05-08
38703874,3673236,2021-02-08
38864366,3581511,2021-03-02
39172542,3880036,2021-08-11
38538777,3608913,2020-12-18
38587083,3617005,2021-02-01
38727304,3696343,2021-04-21
38807407,3756944,2021-02-16
38848158,3791860,2021-05-12
38855553,3569572,2020-12-17
38865082,3582565,2021-02-27
38982767,3811644,2021-05-27
39061680,3601778,2020-11-26
39142588,4228912,2021-06-22
39131460,4228051,2021-10-21
39141441,3651438,2021-02-23
39161509,3680082,2021-03-30
39161617,3679366,2021-06-07
39212204,3664157,2021-01-18
38701791,3673824,2021-02-15
38862069,3581983,2021-03-07
39170195,3880804,2021-08-06
39244586,3947963,2021-05-09
38540093,3608410,2021-05-19
38576327,3617578,2021-04-01
38720193,3696868,2021-05-21
38740749,3776108,2021-04-14
38799444,3756367,2021-05-21
38852787,3791953,2021-04-07
38867290,3581368,2021-03-15
38869905,3582351,2021-02-08
38979929,3811488,2021-02-04
38992827,3582007,2021-03-27
39059487,3602261,2021-05-09
39052640,3601748,2021-02-14
39133154,4228079,2021-10-10
39160012,3680311,2021-05-27
39160934,3679484,2021-02-12
38586329,3617567,2020-11-28
38584431,3617041,2021-01-24
38671305,3574905,2021-05-08
38799386,3879976,2021-05-28
38850696,3792522,2021-02-11
38906089,3604049,2021-01-19
38960782,3608557,2020-12-23
38987283,3810776,2021-07-01
39052714,3602059,2020-12-10
39060023,3579489,2021-02-15
39134895,4228115,2021-11-17
39139570,3651173,2021-03-21
39168491,3679702,2021-06-04
39162487,3680313,2021-02-22
38533890,3608971,2021-01-24
38547888,3848289,2021-03-22
38571819,3605997,2020-11-30
38581925,3616758,2020-11-29
38664555,3596134,2020-12-06
38675880,3574041,2021-01-12
38709508,3616055,2021-01-01
38843847,3792057,2021-05-11
38911672,3673555,2021-01-30
38983485,3810748,2021-03-14
39143147,4227998,2021-07-07
39160742,3679609,2020-12-17
39160208,3679161,2021-04-03
39180497,3661649,2021-03-19
38567514,3585307,2021-02-07
38695339,3674172,2021-05-18
38710628,3738498,2021-04-05
38707973,3739555,2021-05-29
38737167,3703160,2021-02-08
38911002,3674456,2021-01-03
38905460,3604666,2021-01-13
38934083,3630683,2021-03-11
38949018,3693258,2021-03-22
38950092,3703133,2021-04-21
39169411,3880270,2021-06-17
39236016,3947221,2021-07-17
38568769,3585011,2021-04-12
38687744,3557258,2021-01-02
38862031,3582531,2020-12-02
38953978,3703682,2021-01-19
39149613,3663961,2021-03-21
39154934,3717686,2021-03-15
39230806,3686869,2021-05-05
39239266,3947513,2021-07-04
38559220,3584363,2021-03-29
38618072,3664497,2021-05-20
38694274,3674215,2021-04-21
38710803,3738361,2021-06-22
38728156,3703585,2021-03-19
38908021,3674049,2020-12-23
38912546,3603819,2021-03-09
38949655,3692358,2021-06-06
39237561,3947939,2021-03-23
38581330,3617191,2021-03-02
38620770,3664471,2020-12-20
38705252,3739109,2021-01-10
38731928,3703236,2021-04-19
38853243,3569585,2021-01-06
38866508,3706741,2021-06-12
38907407,3674402,2021-04-15
38906351,3604138,2021-02-27
38922246,3661309,2021-04-10
38959858,3703699,2021-05-08
39134304,4229103,2021-07-25
39236572,3947045,2021-08-24
38586759,3616659,2020-12-14
38704301,3739376,2021-01-12
38727177,3704159,2021-03-23
38848039,3568526,2021-01-24
38882446,3625070,2021-01-19
38952380,3703054,2021-04-09
39025681,3598958,2021-04-11
39156655,3718452,2021-01-31
39235229,3947759,2021-05-09
39352338,3609989,2021-03-10
39404263,3681477,2021-06-03
39670071,3782528,2021-06-14
39757281,3720737,2021-03-25
39775164,3803458,2021-05-12
39335413,3663310,2021-04-18
39359778,3814266,2021-02-17
39473475,3686228,2020-12-21
39649042,3625860,2021-01-21
39694922,3681698,2021-02-07
39766909,3803902,2021-05-25
39839129,3935017,2021-04-18
39873037,3665326,2020-12-13
39470756,3686229,2021-05-05
39661321,3712305,2021-04-13
39691438,3681139,2021-03-01
39765533,3804135,2021-04-18
39846594,3935637,2021-06-05
39874649,3665650,2021-04-22
39434964,3617212,2021-04-07
39466806,3687142,2021-02-09
39659520,3626438,2021-01-06
39773617,3803763,2021-04-15
39844813,3935352,2021-04-27
39881257,3665212,2020-12-29
39468012,3686960,2021-05-02
39493412,3759545,2021-06-16
39695117,3681279,2021-01-23
39772195,3803755,2021-02-17
39780818,3727943,2021-05-21
39814016,3716096,2021-01-21
39838966,3935384,2021-05-18
39882334,3666281,2021-02-22
39237598,3947718,2021-05-28
39627464,3814480,2021-04-23
39708876,3779631,2021-04-29
39813569,3715128,2021-05-02
39814557,3714944,2021-04-28
39833206,3630479,2021-01-24
39838941,3626674,2021-02-11
39853646,3919739,2021-05-25
39361995,3645263,2021-03-18
39353498,3813785,2021-05-12
39464478,3686605,2021-03-09
39649632,3626091,2021-05-19
39756309,3720236,2021-05-12
39765803,3803857,2021-03-20
39833388,3630838,2021-01-06
39841038,3935964,2021-08-19
39244217,3947856,2021-07-13
39320933,3593057,2021-04-10
39506958,3720336,2021-01-19
39636974,3813989,2021-03-24
39701952,3780427,2021-06-03
39815146,3716083,2021-01-16
39808677,3715064,2021-04-30
39833304,3630051,2021-05-08
39835059,3626638,2020-12-05
39893445,3775420,2021-05-14
39507725,3720600,2021-06-18
39630227,3814675,2021-06-11
39709285,3779912,2021-06-20
39814494,3715178,2021-05-19
39815264,3715237,2021-03-23
39821429,3629767,2021-03-26
39837063,3627388,2021-04-17
39848194,3920162,2021-05-14
39891931,3774826,2021-04-09
39338540,3663171,2021-01-22
39360762,3814212,2021-07-16
39443881,3666794,2021-03-04
39657923,3625663,2020-12-06
39769822,3803863,2021-04-08
39838743,3935672,2021-04-26
39315545,3637898,2021-04-01
39590915,3609977,2021-02-16
39776315,3803766,2021-05-14
39366471,3596053,2021-04-02
39476605,3605989,2020-12-14
39575898,3685421,2021-04-06
39627643,3813944,2021-02-22
39705524,3779559,2021-05-08
39774676,3715454,2021-02-03
39817598,3715762,2021-01-15
39835894,3627108,2021-02-23
39851726,3920824,2021-03-14
39880737,3628073,2021-01-09
39356318,3813661,2021-06-09
39473543,3649655,2021-04-06
39631623,3814047,2021-05-21
39707830,3779642,2021-02-19
39807787,3716181,2021-02-08
39817805,3715148,2021-06-17
39825285,3630073,2021-04-16
39835380,3627364,2020-12-02
39843311,3936045,2021-04-08
39845239,3920342,2021-04-30
39874237,3725888,2021-04-10
39890364,3774424,2021-01-22
39366739,3599231,2021-01-04
39376283,3596390,2021-01-31
39530739,3668985,2021-02-11
39636783,3815111,2021-05-05
39647542,3647705,2021-02-09
39705296,3780127,2021-06-25
39816756,3715108,2021-01-11
39811951,3715211,2021-02-18
39876061,3627524,2021-04-05
39890895,3774873,2021-04-30
39342163,3672516,2021-02-02
39377363,3596587,2021-01-01
39517684,3720627,2021-02-27
39537537,3668827,2020-12-28
39633389,3815094,2021-06-01
39631822,3814522,2021-05-27
39703745,3780531,2021-06-13
39774328,3715787,2021-01-15
39818654,3716147,2021-06-05
39810701,3716103,2021-01-31
39832439,3630034,2021-05-11
39882540,3693645,2021-03-09
39359957,3814670,2021-06-04
39452559,3608851,2021-03-29
39540819,3613507,2021-03-04
39585581,3685755,2021-01-06
39628919,3814780,2021-02-14
39710212,3780074,2021-05-26
39731483,3705435,2020-12-31
39810930,3716198,2021-06-11
39841038,3627019,2021-02-27
39878282,3627520,2021-04-20
39881508,3666278,2021-05-23
39942706,3634150,2021-01-13
40074470,3732520,2021-02-25
40083505,4195032,2021-07-17
40214668,3723125,2021-04-09
40424088,3897515,2021-07-02
40559554,3794976,2021-06-23
39952600,3634000,2021-01-31
40053564,3712087,2021-05-14
40076191,4194735,2021-07-17
40080513,4195047,2021-08-01
40077616,4195206,2021-06-26
40139013,4175293,2021-07-15
40216801,3724059,2021-03-07
40262048,3718471,2021-01-15
40291273,3650272,2021-03-11
40412335,3896510,2021-04-03
40513856,3765800,2021-04-06
40552068,3795637,2021-07-05
40552513,3795791,2021-03-17
39951538,3633450,2021-04-18
40047452,3711683,2021-04-14
40084434,4194542,2021-06-25
40074267,4194546,2021-08-21
40115600,3757010,2021-04-01
40135490,4175275,2021-08-28
40218528,3722871,2021-05-10
40214421,3723146,2021-03-21
40260322,3719481,2021-04-21
40281594,3754723,2021-04-05
40284990,3651246,2021-04-06
40414859,3896338,2021-06-04
40480224,3694102,2021-03-05
40518142,3766449,2021-05-22
40551895,3795364,2021-06-02
40556792,3794734,2021-02-21
40557016,3748483,2021-06-19
40615201,3801073,2021-02-04
39942743,3634107,2021-03-01
40059389,3803472,2021-03-04
40072479,3732196,2021-02-03
40077402,4194836,2021-08-14
40220972,3723162,2021-03-30
40230149,3649218,2020-12-08
40270771,3718687,2021-04-20
40293366,3650346,2020-12-27
40345046,3753236,2021-03-15
40418596,3896442,2021-03-12
40519749,3766156,2021-06-15
40549003,3794699,2021-03-22
39952715,3634362,2021-01-13
40073382,3731883,2021-06-07
40080055,4195306,2021-10-07
40213325,3723320,2021-04-06
40260173,3719225,2021-02-25
40282899,3650860,2021-03-06
40348880,3752558,2021-03-07
40417453,3896612,2021-07-17
40560985,3795325,2021-07-18
39890582,3774558,2021-01-26
40045111,3711083,2021-02-13
40075504,4194298,2021-10-21
40163167,3655696,2021-05-04
40272156,3718819,2021-04-06
40312355,3860228,2021-06-12
40324654,3740630,2021-02-01
40375600,3663100,2021-01-22
40389189,3747047,2021-06-04
40422657,3897250,2021-08-05
40535502,3782298,2021-07-03
40561865,3748061,2021-02-19
40004954,3684206,2021-05-01
40042060,3711751,2021-01-12
40235408,3731093,2021-06-29
40319732,3860154,2021-07-19
40423387,3896808,2021-07-08
40030188,3728853,2021-01-08
40049232,3667248,2021-05-11
40073288,4194538,2021-09-27
40074081,4194658,2021-09-04
40214324,3723359,2021-02-18
40263753,3718567,2021-01-07
40516971,3766012,2021-03-17
40557840,3794600,2021-06-14
40007270,3685217,2020-12-27
40048975,3711056,2021-05-23
40136343,4175724,2021-09-10
40281389,3754768,2021-04-20
40316800,3860167,2021-06-26
40396662,3671417,2021-02-08
40421383,3897107,2021-08-12
40554854,3748702,2021-03-18
40634491,3844608,2021-03-25
40635026,3844900,2021-02-17
40644018,3844849,2021-05-30
39948326,3633910,2021-01-15
40073587,4194893,2021-09-28
40215784,3724007,2021-01-18
40355497,3752341,2021-06-16
40353890,3768524,2021-03-05
40412491,3896647,2021-05-21
40558063,3794987,2021-05-18
40017524,3638100,2021-04-12
40051442,3711480,2021-03-08
40316267,3860126,2021-07-29
40312888,3860027,2021-03-20
40329745,3740800,2021-04-29
40357650,3768271,2021-06-28
40386393,3746608,2021-05-15
40492179,3815254,2021-04-21
40586799,3695172,2021-01-23
40641986,3844606,2021-02-18
39976829,3712492,2021-03-25
40034801,3728454,2021-03-04
40047054,3667013,2021-04-30
40074110,4195262,2021-10-26
40076325,4194850,2021-11-28
40224469,3722864,2021-02-14
40260900,3719428,2021-06-23
40421478,3896772,2021-05-22
40513928,3766449,2021-06-02
40551210,3795337,2021-01-27
40558861,3795063,2021-04-05
40633770,3997402,2021-09-04
40224844,3650232,2021-04-05
40316723,3859435,2021-03-27
40350836,3769170,2021-03-13
40415459,3897136,2021-02-26
40420993,3896347,2021-07-06
40552101,3747666,2021-04-01
40637077,3845078,2021-05-09
40635978,3845314,2021-08-03
39923526,3769684,2021-06-11
40006538,3684738,2020-12-24
40081624,4194721,2021-10-04
40094948,3658024,2021-02-13
40226369,3649689,2021-01-27
40234730,3731265,2021-05-30
40314452,3859724,2021-05-12
40419303,3896697,2021-08-18
40558134,3747637,2021-05-20
40606752,3771149,2021-06-20
40626577,3682828,2021-01-15
40639147,3844873,2021-07-20
40636156,3844460,2021-04-12
40052630,3712202,2021-04-01
40075453,4195373,2021-10-10
40270368,3718857,2021-03-14
40317554,3859501,2021-03-02
40330660,3740828,2021-02-02
40415944,3897028,2021-07-18
40554632,3747908,2021-06-15
40642975,3844990,2021-04-04
40042630,3711487,2021-04-09
40304296,3690483,2021-05-19
40311701,3859398,2021-04-14
40316256,3859487,2021-03-28
40321361,3741277,2021-04-01
40348244,3768334,2021-02-26
40418345,3896826,2021-07-18
40558880,3747623,2021-06-13
40643334,3844608,2021-03-28
40683391,3709084,2021-05-18
40640351,3998193,2021-04-23
40726988,3841624,2021-04-05
40729214,3841964,2021-03-20
40869515,3847378,2021-06-20
40890039,3744648,2021-03-11
40909905,3950777,2021-04-01
40988509,3826592,2021-05-04
41031138,4277825,2021-08-27
41067322,3848122,2021-03-16
41198737,3855053,2021-04-05
41284498,3971403,2021-05-23
41296124,3823714,2021-03-10
41303496,3824180,2021-03-25
40694290,3843204,2021-02-20
40734756,3841579,2021-04-20
40723700,3842502,2021-07-23
40740312,3763742,2021-03-12
40787082,3774831,2021-03-18
41288859,3971146,2021-04-17
41300185,3824510,2021-07-27
40693959,3842167,2021-02-17
40735152,3842223,2021-05-30
40727602,3841566,2021-05-07
40738363,3763330,2021-04-14
40995514,3825587,2021-04-05
41216569,3752461,2021-06-15
41245606,3734972,2021-05-17
41288194,3970427,2021-07-25
41304893,3824549,2021-02-23
40733819,3842104,2021-05-01
40726138,3842572,2021-03-24
40783868,3774123,2021-01-30
40998650,3826590,2021-04-02
41032146,4278498,2021-07-14
41068062,3849019,2021-05-31
41202216,3854282,2021-06-05
41312708,3774417,2021-02-13
40645317,3844300,2021-05-19
40680869,3835325,2021-06-12
40799962,3744911,2021-01-12
40906966,3775201,2021-06-01
40957368,3724179,2021-02-19
41194186,3773372,2021-06-26
41214371,3734685,2021-06-15
41249797,3906015,2021-04-20
41323602,3835866,2021-08-01
40727042,3842366,2021-07-17
40733490,3841568,2021-04-19
40728039,3841969,2021-04-16
40787062,3774312,2021-04-01
40829923,3731985,2021-05-23
40844959,3815025,2021-03-26
40993250,3728351,2021-06-04
41023847,4277744,2021-10-25
41036592,3787817,2021-02-18
41191024,3853866,2021-02-12
41251249,3735512,2021-05-18
41292003,3970384,2021-05-15
41296861,3824216,2021-06-18
40680209,3835527,2021-05-04
40945095,3723912,2021-05-17
41015875,3778057,2021-01-27
41032333,4278112,2021-12-14
41053281,3820600,2021-07-08
41202007,3853985,2021-08-03
41211992,3734507,2021-05-08
41208677,3734234,2021-04-12
40820457,3701670,2021-06-16
40974046,3802346,2021-04-01
